Depth (m);October;November;December;January;February;March;April;May;June;July;August;September
-5;-0,144333333;-0,316666667;-0,968709677;-2,291612903;-3,791428571;-4,85;-5,152;-4,866129032;-4,027666667;-2,854193548;-1,503548387;-0,534666667
Depth (m);October;November;December;January;February;March;April;May;June;July;August;September
Ground surface temperature (°C);1,030645161;-6,865333333;-17,10580645;-22,25612903;-20,03571429;-12,7983871;-6,344;1,373225806;7,997666667;15,63290323;12,1316129;7,093666667
-0,25;0,586333333;-2,714333333;-7,011612903;-9,793225806;-9,327142857;-5,980967742;-3,491666667;-0,092258065;2,794666667;5,921612903;4,858064516;3,127333333
-0,5;0,749666667;-2,198666667;-6,058387097;-9,063870968;-9,034285714;-5,953870968;-3,875666667;-0,661935484;2,181;5,147741935;4,523548387;3,163
-0,75;0,879666667;-1,733333333;-5,236774194;-8,362258065;-8,637857143;-5,960322581;-4,160666667;-1,149032258;1,598333333;4,40516129;4,193870968;3,142333333
-1;0,987;-1,323;-4,508387097;-7,68516129;-8,193214286;-5,966451613;-4,373;-1,574516129;1,048666667;3,703870968;3,859032258;3,078333333
-1,5;1,120333333;-0,681333333;-3,313225806;-6,414516129;-7,256071429;-5,910645161;-4,610333333;-2,258709677;0,079333333;2,449354839;3,174193548;2,825666667
-2;1,157333333;-0,248;-2,40516129;-5,269354839;-6,345;-5,72;-4,666666667;-2,757419355;-0,715666667;1,392580645;2,471290323;2,457333333
-2,5;1,113;0,019;-1,733870968;-4,269032258;-5,498571429;-5,403870968;-4,6;-3,100322581;-1,346;0,517096774;1,778709677;2,019
-3;0,996333333;0,157;-1,252258065;-3,422580645;-4,729642857;-5,001290323;-4,448666667;-3,311612903;-1,829666667;-0,200322581;1,122903226;1,551666667
-3,5;0,822;0,200333333;-0,915806452;-2,726774194;-4,046428571;-4,552258065;-4,240666667;-3,410967742;-2,186666667;-0,777741935;0,520967742;1,084333333
-4;0,605666667;0,170333333;-0,696774194;-2,176774194;-3,445;-4,093225806;-3,996333333;-3,422903226;-2,435;-1,232903226;-0,01516129;0,634666667
-4,5;0,364333333;0,087333333;-0,566129032;-1,753548387;-2,927857143;-3,648709677;-3,728666667;-3,366129032;-2,594333333;-1,584193548;-0,477096774;0,217
-5;0,110333333;-0,030666667;-0,504516129;-1,440645161;-2,493214286;-3,237096774;-3,453666667;-3,261935484;-2,68;-1,84516129;-0,864193548;-0,162666667
