Depth (m);October;November;December;January;February;March;April;May;June;July;August;September
-4,5;-2,485;-2,357666667;-2,246774194;-2,151290323;-2,178214286;-2,770645161;-3,229666667;-3,293548387;-3,147666667;-2,958709677;-2,783870968;-2,630666667
-5;0,95;0,77;0,10;-1,24;-2,77;-3,92;-4,26;-3,90;-2,93;-1,69;-0,36;0,58
Depth (m);October;November;December;January;February;March;April;May;June;July;August;September
Ground surface temperature (°C);2,046451613;-5,336333333;-14,96677419;-19,69935484;-19,34964286;-10,76677419;-4,236666667;3,620322581;7,659333333;12,38258065;9,752903226;6,374666667
-0,25;1,065;-0,026;-1,722903226;-6,089354839;-8,785357143;-5,661935484;-3,548;-1,382258065;-0,421;1,47516129;2,493870968;2,686
-0,5;0,607666667;0,005333333;-0,096451613;-3,232903226;-7,692857143;-5,693870968;-3,880333333;-1,929677419;-1,082333333;-0,686451613;-0,164516129;1,384333333
-0,75;0,110666667;-0,101666667;-0,173548387;-1,963870968;-6,682857143;-5,521612903;-3,892333333;-2,130967742;-1,311333333;-0,908387097;-0,621612903;0,128333333
-1;-0,287;-0,272666667;-0,299032258;-1,188709677;-5,709642857;-5,31;-3,862666667;-2,286774194;-1,500666667;-1,095806452;-0,831935484;-0,484333333
-1,5;-0,713666667;-0,627333333;-0,585483871;-0,705483871;-3,947142857;-4,777419355;-3,703666667;-2,486129032;-1,773333333;-1,390322581;-1,139677419;-0,905
-2;-0,995;-0,889;-0,824193548;-0,795806452;-2,593928571;-4,13;-3,447;-2,557096774;-1,943333333;-1,598387097;-1,367096774;-1,174
-2,5;-1,219333333;-1,108333333;-1,033548387;-0,982258065;-1,791071429;-3,428387097;-3,123333333;-2,528387097;-2,034;-1,738064516;-1,535806452;-1,373333333
-3;-1,396666667;-1,295;-1,218064516;-1,16;-1,443571429;-2,733870968;-2,755333333;-2,42;-2,063666667;-1,827419355;-1,659032258;-1,524666667
-3,5;-1,539333333;-1,453;-1,380322581;-1,321612903;-1,371071429;-2,112903226;-2,365666667;-2,257741935;-2,048666667;-1,878709677;-1,747741935;-1,641666667
-4;-1,646333333;-1,577333333;-1,514516129;-1,459032258;-1,425357143;-1,662580645;-1,987;-2,060645161;-1,99;-1,891612903;-1,800967742;-1,722666667
-4,5;-1,693333333;-1,643333333;-1,593225806;-1,547419355;-1,507857143;-1,536129032;-1,718666667;-1,850967742;-1,876666667;-1,843548387;-1,795483871;-1,745
-5;0,91;0,77;0,28;-0,68;-1,76;-2,57;-2,81;-2,57;-1,89;-1,00;-0,03;0,66
