Depth (m);October;November;December;January;February;March;April;May;June;July;August;September
-4,5;-1,468666667;-1,281;-1,146129032;-1,990645161;-4,386428571;-5,702580645;-5,701;-4,908709677;-3,731;-2,837096774;-2,199032258;-1,763666667
-5;-1,682;-1,474;-1,323870968;-1,834516129;-3,825;-5,189032258;-5,406;-4,882580645;-3,896333333;-3,062258065;-2,438064516;-1,995666667
Depth (m);October;November;December;January;February;March;April;May;June;July;August;September
Ground surface temperature (°C);1,030645161;-6,864666667;-17,10580645;-22,25612903;-20,03571429;-12,7983871;-6,344;1,373225806;7,997666667;15,63290323;12,1316129;7,093666667
-0,25;0,477333333;-1,454;-5,976451613;-9,348064516;-9,244642857;-5,938064516;-3,430666667;-0,520322581;1,530333333;4,668064516;4,058709677;2,576333333
-0,5;0,412333333;-0,317;-3,941612903;-8,189354839;-8,900357143;-5,857096774;-3,735333333;-0,934516129;0,178333333;2,648709677;2,93483871;2,066
-0,75;0,328333333;0,07;-1,988064516;-7,076774194;-8,481428571;-5,803225806;-3,980333333;-1,271935484;-0,296333333;0,830967742;1,831290323;1,509333333
-1;0,230333333;0,095333333;-0,59483871;-6,030967742;-8,013928571;-5,76483871;-4,163333333;-1,577096774;-0,519333333;-0,083225806;0,758387097;0,916333333
-1,5;-0,027333333;-0,02;-0,022903226;-4,270322581;-7,035714286;-5,662580645;-4,388333333;-2,099354839;-0,932;-0,463870968;-0,202580645;-0,066333333
-2;-0,222;-0,189333333;-0,169677419;-3,17;-6,088214286;-5,484193548;-4,465;-2,511612903;-1,305333333;-0,770322581;-0,456774194;-0,297333333
-2,5;-0,392;-0,337;-0,300322581;-2,379677419;-5,216071429;-5,224193548;-4,439333333;-2,827096774;-1,637333333;-1,050967742;-0,697741935;-0,500666667
-3;-0,559;-0,481666667;-0,429032258;-1,838387097;-4,4475;-4,892903226;-4,338;-3,047096774;-1,922666667;-1,307419355;-0,923225806;-0,695333333
-3,5;-0,719666667;-0,622666667;-0,55516129;-1,479677419;-3,780714286;-4,522580645;-4,187666667;-3,192580645;-2,161;-1,536129032;-1,133225806;-0,88
-4;-0,872666667;-0,759666667;-0,678064516;-1,261290323;-3,22;-4,136129032;-4,005666667;-3,265806452;-2,351;-1,736451613;-1,322903226;-1,052666667
-4,5;-1,017666667;-0,889666667;-0,796774194;-1,141612903;-2,758928571;-3,756129032;-3,804;-3,286129032;-2,497666667;-1,907419355;-1,493870968;-1,213
-5;-1,154;-1,013666667;-0,910645161;-1,093225806;-2,389285714;-3,399032258;-3,593;-3,259354839;-2,601666667;-2,050967742;-1,646774194;-1,359
